user_id,age,gender,region,signup_at,acquisition_channel,membership_tier,primary_device
USR-000316,43,male,OTHER,2025-02-27T12:57:00+09:00,organic,basic,desktop
USR-000317,33,male,DAEGU,2025-05-18T07:24:00+09:00,social,basic,mobile
USR-000318,66,female,GYEONGGI,2025-08-16T19:04:00+09:00,paid_search,plus,mobile
USR-000319,30,female,GYEONGGI,2025-03-14T14:18:00+09:00,email,vip,desktop
USR-000320,23,female,GYEONGGI,2024-12-04T18:19:00+09:00,referral,plus,desktop
USR-000321,26,female,GYEONGGI,2026-03-04T06:51:00+09:00,social,basic,mobile
USR-000322,41,male,SEOUL,2025-01-09T12:11:00+09:00,email,plus,mobile
USR-000323,47,male,BUSAN,2025-06-17T04:32:00+09:00,social,basic,mobile
USR-000324,36,female,SEOUL,2025-11-02T17:42:00+09:00,organic,basic,mobile
USR-000325,38,male,GYEONGGI,2025-07-29T20:45:00+09:00,organic,basic,mobile
USR-000326,31,male,SEOUL,2025-10-03T11:05:00+09:00,organic,basic,mobile
USR-000327,28,male,GYEONGGI,2026-03-01T00:20:00+09:00,email,basic,mobile
USR-000328,47,male,OTHER,2024-11-09T23:31:00+09:00,referral,basic,mobile
USR-000329,32,male,SEOUL,2024-10-16T02:35:00+09:00,paid_search,plus,mobile
USR-000330,31,male,BUSAN,2025-07-20T21:43:00+09:00,email,plus,mobile
USR-000331,41,male,SEOUL,2026-05-10T06:19:00+09:00,paid_search,basic,desktop
USR-000332,19,female,GYEONGGI,2024-09-12T08:09:00+09:00,paid_search,basic,desktop
USR-000333,32,female,SEOUL,2026-03-03T02:35:00+09:00,organic,basic,mobile
USR-000334,63,male,DAEJEON,2024-08-24T04:19:00+09:00,affiliate,premium,mobile
USR-000335,62,male,OTHER,2025-05-18T03:46:00+09:00,organic,plus,desktop
USR-000336,55,male,GYEONGGI,2026-05-03T14:03:00+09:00,organic,basic,mobile
USR-000337,60,female,DAEJEON,2025-07-12T03:51:00+09:00,email,basic,mobile
USR-000338,48,male,OTHER,2025-08-14T14:43:00+09:00,social,basic,mobile
USR-000339,35,female,SEOUL,2025-10-06T17:56:00+09:00,paid_search,plus,mobile
USR-000340,26,female,DAEGU,2026-02-12T11:13:00+09:00,affiliate,plus,desktop
USR-000341,46,female,GYEONGGI,2024-11-08T10:03:00+09:00,referral,basic,mobile
USR-000342,19,male,BUSAN,2025-03-31T20:16:00+09:00,email,premium,mobile
USR-000343,69,male,SEOUL,2025-12-15T05:31:00+09:00,organic,basic,mobile
USR-000344,22,male,SEOUL,2026-05-20T01:37:00+09:00,referral,basic,mobile
USR-000345,69,female,BUSAN,2024-11-14T08:18:00+09:00,email,basic,desktop
USR-000346,38,female,GYEONGGI,2026-01-02T12:51:00+09:00,referral,basic,mobile
USR-000347,41,female,GWANGJU,2025-09-22T17:10:00+09:00,social,basic,mobile
USR-000348,40,unknown,GYEONGGI,2025-09-24T19:39:00+09:00,paid_search,premium,mobile
USR-000349,23,female,DAEGU,2025-11-01T23:28:00+09:00,social,basic,mobile
USR-000350,30,male,SEOUL,2025-09-16T15:38:00+09:00,social,plus,desktop
USR-000351,21,female,GYEONGGI,2025-07-03T16:20:00+09:00,referral,premium,mobile
USR-000352,21,female,GYEONGGI,2025-12-09T03:14:00+09:00,organic,plus,mobile
USR-000353,21,female,GYEONGGI,2026-05-03T10:53:00+09:00,social,basic,mobile
USR-000354,33,male,GYEONGGI,2024-11-15T19:03:00+09:00,referral,basic,mobile
USR-000355,43,male,DAEGU,2024-12-12T09:28:00+09:00,organic,basic,desktop
USR-000356,46,female,SEOUL,2025-04-26T00:10:00+09:00,email,plus,mobile
USR-000357,26,male,SEOUL,2026-03-16T15:21:00+09:00,direct,basic,tablet
USR-000358,25,male,SEOUL,2025-07-09T06:22:00+09:00,social,basic,mobile
USR-000359,25,female,GYEONGGI,2025-02-04T16:59:00+09:00,social,premium,desktop
USR-000360,32,female,GYEONGGI,2024-09-21T09:57:00+09:00,social,plus,mobile
USR-000361,62,male,GYEONGGI,2024-10-22T19:51:00+09:00,referral,basic,mobile
USR-000362,33,male,SEOUL,2026-04-21T17:52:00+09:00,social,premium,mobile
USR-000363,58,female,INCHEON,2025-01-26T07:41:00+09:00,referral,basic,mobile
USR-000364,28,male,GWANGJU,2026-05-04T06:58:00+09:00,social,basic,mobile
USR-000365,62,female,GYEONGGI,2026-06-26T01:50:00+09:00,social,basic,mobile
USR-000366,51,male,GYEONGGI,2026-03-02T14:13:00+09:00,organic,basic,mobile
USR-000367,25,female,INCHEON,2024-10-15T02:45:00+09:00,organic,plus,mobile
USR-000368,23,female,SEOUL,2025-07-15T16:12:00+09:00,direct,basic,mobile
USR-000369,44,male,GYEONGGI,2026-02-07T14:08:00+09:00,social,basic,desktop
USR-000370,53,male,GYEONGGI,2026-04-18T14:44:00+09:00,email,plus,mobile
USR-000371,60,male,GYEONGGI,2025-02-14T03:59:00+09:00,email,plus,mobile
USR-000372,61,male,GWANGJU,2026-04-28T17:04:00+09:00,social,plus,desktop
USR-000373,18,female,GYEONGGI,2026-04-03T14:44:00+09:00,social,basic,desktop
USR-000374,20,male,DAEGU,2025-03-10T18:11:00+09:00,organic,basic,tablet
USR-000375,25,female,GYEONGGI,2025-08-15T14:39:00+09:00,organic,basic,mobile
USR-000376,21,male,BUSAN,2026-04-20T00:09:00+09:00,organic,basic,desktop
USR-000377,25,female,SEOUL,2025-03-02T10:58:00+09:00,referral,basic,desktop
USR-000378,54,female,BUSAN,2026-04-20T12:01:00+09:00,paid_search,basic,mobile
USR-000379,25,female,SEOUL,2024-07-06T08:21:00+09:00,social,basic,mobile
USR-000380,49,female,INCHEON,2025-04-26T23:53:00+09:00,email,plus,mobile
USR-000381,26,male,GYEONGGI,2025-06-10T20:29:00+09:00,organic,premium,mobile
USR-000382,56,male,INCHEON,2024-09-30T17:11:00+09:00,organic,basic,mobile
USR-000383,18,male,GYEONGGI,2026-05-17T12:04:00+09:00,social,plus,mobile
USR-000384,43,male,DAEJEON,2025-06-13T07:04:00+09:00,organic,basic,mobile
USR-000385,20,female,BUSAN,2024-12-21T08:39:00+09:00,paid_search,basic,mobile
USR-000386,22,male,SEOUL,2025-02-22T20:00:00+09:00,social,basic,mobile
USR-000387,40,male,SEOUL,2026-02-15T23:40:00+09:00,paid_search,premium,desktop
USR-000388,45,male,BUSAN,2024-10-04T09:24:00+09:00,direct,plus,desktop
USR-000389,40,female,GYEONGGI,2024-12-31T20:01:00+09:00,referral,premium,mobile
USR-000390,19,male,BUSAN,2024-07-26T18:47:00+09:00,organic,basic,mobile
USR-000391,53,male,SEOUL,2025-10-05T18:22:00+09:00,referral,basic,desktop
USR-000392,25,male,INCHEON,2025-09-22T19:22:00+09:00,social,premium,mobile
USR-000393,44,female,INCHEON,2024-09-20T17:08:00+09:00,paid_search,basic,mobile
USR-000394,68,male,SEOUL,2025-06-17T08:06:00+09:00,paid_search,basic,desktop
USR-000395,62,female,SEOUL,2026-02-19T18:28:00+09:00,organic,plus,mobile
USR-000396,41,male,SEOUL,2026-05-26T05:36:00+09:00,affiliate,basic,mobile
USR-000397,64,female,SEOUL,2024-12-12T14:34:00+09:00,organic,premium,tablet
USR-000398,43,male,GYEONGGI,2024-10-23T13:53:00+09:00,organic,basic,mobile
USR-000399,48,female,GYEONGGI,2025-05-26T05:16:00+09:00,affiliate,vip,mobile
USR-000400,34,female,SEOUL,2025-11-17T00:01:00+09:00,organic,basic,mobile
USR-000401,40,male,SEOUL,2026-03-14T17:55:00+09:00,social,basic,mobile
USR-000402,31,male,SEOUL,2025-09-06T05:11:00+09:00,social,basic,mobile
USR-000403,47,female,SEOUL,2024-11-27T04:33:00+09:00,organic,basic,mobile
USR-000404,39,male,SEOUL,2025-01-19T03:41:00+09:00,organic,basic,mobile
USR-000405,56,male,OTHER,2026-05-14T09:05:00+09:00,social,basic,mobile
USR-000406,37,female,BUSAN,2025-08-13T01:48:00+09:00,organic,plus,desktop
USR-000407,46,male,DAEJEON,2026-03-08T17:00:00+09:00,organic,basic,mobile
USR-000408,31,male,SEOUL,2024-10-14T18:48:00+09:00,social,basic,tablet
USR-000409,64,female,SEOUL,2024-12-10T08:13:00+09:00,referral,basic,desktop
USR-000410,21,male,INCHEON,2025-11-11T18:58:00+09:00,affiliate,basic,mobile
USR-000411,39,female,BUSAN,2025-05-29T16:46:00+09:00,affiliate,basic,desktop
USR-000412,45,male,SEOUL,2025-10-14T02:01:00+09:00,affiliate,plus,mobile
USR-000413,21,female,GYEONGGI,2026-03-01T03:19:00+09:00,paid_search,premium,mobile
USR-000414,46,female,BUSAN,2025-08-03T14:38:00+09:00,direct,basic,mobile
USR-000415,56,male,BUSAN,2025-01-31T20:45:00+09:00,organic,basic,mobile
USR-000416,36,male,SEOUL,2026-02-15T08:52:00+09:00,email,basic,mobile
USR-000417,31,male,SEOUL,2025-03-25T16:32:00+09:00,social,vip,mobile
USR-000418,23,male,SEOUL,2025-01-29T19:12:00+09:00,email,basic,mobile
USR-000419,53,male,SEOUL,2025-01-16T09:03:00+09:00,organic,basic,mobile
USR-000420,32,female,BUSAN,2024-09-04T19:30:00+09:00,email,basic,mobile
USR-000421,21,female,SEOUL,2024-09-29T02:35:00+09:00,affiliate,premium,mobile
USR-000422,49,unknown,SEOUL,2025-06-08T17:41:00+09:00,email,basic,desktop
USR-000423,32,female,GYEONGGI,2026-03-16T01:52:00+09:00,direct,vip,mobile
USR-000424,27,male,GYEONGGI,2026-03-22T19:39:00+09:00,direct,basic,mobile
USR-000425,63,male,GYEONGGI,2026-02-13T23:10:00+09:00,organic,plus,tablet
USR-000426,23,female,GYEONGGI,2025-02-17T17:20:00+09:00,organic,basic,mobile
USR-000427,57,female,BUSAN,2025-12-30T10:31:00+09:00,referral,plus,mobile
USR-000428,51,female,GYEONGGI,2024-07-01T23:07:00+09:00,direct,basic,mobile
USR-000429,37,male,OTHER,2026-04-05T06:28:00+09:00,paid_search,basic,tablet
USR-000430,28,female,DAEJEON,2026-05-05T17:01:00+09:00,direct,basic,mobile
USR-000431,38,male,GYEONGGI,2026-03-31T04:50:00+09:00,referral,basic,mobile
USR-000432,36,female,BUSAN,2024-09-23T10:39:00+09:00,affiliate,basic,mobile
USR-000433,20,female,SEOUL,2024-11-17T06:24:00+09:00,paid_search,plus,mobile
USR-000434,25,female,SEOUL,2024-10-27T01:18:00+09:00,organic,plus,desktop
USR-000435,37,female,SEOUL,2024-09-24T23:18:00+09:00,affiliate,basic,desktop
USR-000436,63,female,SEOUL,2024-07-07T13:25:00+09:00,affiliate,basic,mobile
USR-000437,27,female,GYEONGGI,2025-02-04T09:03:00+09:00,email,basic,desktop
USR-000438,18,female,GYEONGGI,2026-04-30T03:28:00+09:00,paid_search,basic,desktop
USR-000439,33,female,GWANGJU,2025-04-11T22:09:00+09:00,social,basic,mobile
USR-000440,25,male,DAEGU,2026-03-31T16:56:00+09:00,referral,plus,mobile
USR-000441,33,female,DAEJEON,2025-10-07T10:03:00+09:00,affiliate,basic,mobile
USR-000442,22,female,DAEGU,2024-07-09T10:00:00+09:00,social,basic,mobile
USR-000443,40,female,GYEONGGI,2025-07-09T02:33:00+09:00,direct,plus,mobile
USR-000444,53,female,SEOUL,2026-03-15T23:00:00+09:00,paid_search,plus,mobile
USR-000445,60,female,BUSAN,2025-07-30T23:05:00+09:00,paid_search,basic,desktop
USR-000446,52,female,INCHEON,2025-06-24T17:32:00+09:00,social,premium,desktop
USR-000447,40,male,SEOUL,2025-02-11T16:52:00+09:00,paid_search,basic,desktop
USR-000448,20,male,SEOUL,2025-02-15T20:21:00+09:00,organic,plus,mobile
USR-000449,34,female,GYEONGGI,2024-07-24T18:25:00+09:00,social,premium,mobile
USR-000450,50,female,SEOUL,2026-06-08T23:17:00+09:00,organic,plus,mobile
USR-000451,36,female,SEOUL,2024-09-06T09:28:00+09:00,organic,basic,mobile
USR-000452,33,male,SEOUL,2024-12-12T01:52:00+09:00,direct,basic,mobile
USR-000453,44,male,BUSAN,2025-06-27T14:05:00+09:00,paid_search,plus,mobile
USR-000454,25,male,SEOUL,2024-09-17T05:51:00+09:00,direct,basic,mobile
USR-000455,24,female,INCHEON,2024-07-18T11:40:00+09:00,organic,basic,desktop
USR-000456,23,male,DAEGU,2024-08-30T02:48:00+09:00,direct,plus,mobile
USR-000457,25,male,GYEONGGI,2024-09-02T09:32:00+09:00,direct,basic,mobile
USR-000458,33,female,SEOUL,2025-04-18T04:22:00+09:00,affiliate,basic,mobile
USR-000459,63,male,BUSAN,2025-11-07T14:27:00+09:00,referral,basic,desktop
USR-000460,57,male,INCHEON,2026-06-24T06:39:00+09:00,affiliate,plus,tablet
USR-000461,73,male,GYEONGGI,2024-12-05T04:29:00+09:00,affiliate,vip,desktop
USR-000462,27,male,SEOUL,2026-02-16T09:23:00+09:00,social,basic,mobile
USR-000463,27,male,BUSAN,2025-07-14T13:33:00+09:00,organic,basic,mobile
USR-000464,28,female,DAEJEON,2026-01-19T04:08:00+09:00,paid_search,basic,mobile
USR-000465,29,female,GYEONGGI,2025-11-24T05:00:00+09:00,social,vip,mobile
USR-000466,62,male,GYEONGGI,2025-07-09T01:26:00+09:00,paid_search,plus,desktop
USR-000467,52,female,GYEONGGI,2026-03-28T21:10:00+09:00,social,basic,desktop
USR-000468,25,female,GYEONGGI,2026-05-04T18:48:00+09:00,affiliate,plus,mobile
USR-000469,60,female,INCHEON,2024-10-24T13:19:00+09:00,organic,basic,mobile
USR-000470,30,male,GYEONGGI,2024-11-20T10:03:00+09:00,social,plus,mobile
USR-000471,55,unknown,GWANGJU,2025-07-09T05:06:00+09:00,organic,plus,desktop
USR-000472,33,female,GYEONGGI,2026-05-19T00:07:00+09:00,social,basic,mobile
USR-000473,29,female,BUSAN,2025-04-19T13:17:00+09:00,affiliate,basic,mobile
USR-000474,25,female,GYEONGGI,2024-07-10T20:59:00+09:00,organic,basic,mobile
USR-000475,43,male,DAEGU,2024-11-06T09:35:00+09:00,social,basic,desktop
USR-000476,18,male,SEOUL,2026-03-03T04:17:00+09:00,organic,basic,mobile
USR-000477,29,female,SEOUL,2025-11-11T13:48:00+09:00,direct,basic,mobile
USR-000478,23,female,GYEONGGI,2026-05-25T17:55:00+09:00,organic,premium,mobile
USR-000479,25,female,OTHER,2026-06-06T18:49:00+09:00,email,plus,mobile
USR-000480,39,female,SEOUL,2024-08-10T15:44:00+09:00,affiliate,plus,mobile
USR-000481,29,female,BUSAN,2025-11-23T09:01:00+09:00,paid_search,basic,mobile
USR-000482,41,female,SEOUL,2025-03-14T14:36:00+09:00,affiliate,basic,tablet
USR-000483,58,female,SEOUL,2025-10-30T23:07:00+09:00,social,plus,mobile
USR-000484,39,female,GYEONGGI,2024-11-24T09:41:00+09:00,paid_search,basic,mobile
USR-000485,29,male,OTHER,2026-01-11T23:48:00+09:00,direct,basic,desktop
USR-000486,21,female,SEOUL,2025-11-19T11:23:00+09:00,referral,basic,mobile
USR-000487,36,male,OTHER,2025-07-16T12:11:00+09:00,organic,basic,mobile
USR-000488,34,male,GYEONGGI,2025-08-05T04:12:00+09:00,affiliate,basic,mobile
USR-000489,35,male,INCHEON,2024-08-21T07:45:00+09:00,organic,basic,mobile
USR-000490,35,female,GYEONGGI,2026-06-26T23:31:00+09:00,organic,basic,mobile
USR-000491,33,male,GYEONGGI,2024-11-25T12:04:00+09:00,organic,basic,mobile
USR-000492,19,male,SEOUL,2025-09-17T11:20:00+09:00,social,basic,mobile
USR-000493,54,male,BUSAN,2025-08-03T20:15:00+09:00,direct,premium,mobile
USR-000494,40,female,OTHER,2026-02-01T19:15:00+09:00,paid_search,premium,mobile
USR-000495,21,male,GWANGJU,2025-09-16T16:25:00+09:00,social,plus,desktop
USR-000496,44,female,DAEGU,2025-04-01T04:11:00+09:00,paid_search,premium,mobile
USR-000497,41,female,SEOUL,2025-12-06T15:19:00+09:00,direct,basic,desktop
USR-000498,52,female,SEOUL,2026-03-22T10:55:00+09:00,organic,plus,desktop
USR-000499,34,male,SEOUL,2025-01-23T22:29:00+09:00,email,plus,mobile
USR-000500,30,female,BUSAN,2025-03-22T03:54:00+09:00,social,plus,mobile
USR-000501,42,male,GYEONGGI,2026-01-25T01:49:00+09:00,organic,basic,mobile
USR-000502,61,female,GYEONGGI,2025-09-26T06:05:00+09:00,organic,basic,mobile
USR-000503,43,female,SEOUL,2025-09-23T19:16:00+09:00,paid_search,basic,mobile
USR-000504,54,female,SEOUL,2026-01-15T13:55:00+09:00,direct,premium,mobile
USR-000505,39,male,DAEGU,2025-03-03T20:22:00+09:00,social,basic,desktop
USR-000506,23,male,SEOUL,2025-04-14T09:43:00+09:00,organic,basic,desktop
USR-000507,35,male,SEOUL,2026-03-26T05:02:00+09:00,affiliate,basic,desktop
USR-000508,49,female,BUSAN,2025-01-04T07:05:00+09:00,direct,basic,mobile
USR-000509,43,female,GYEONGGI,2025-10-02T07:03:00+09:00,referral,basic,tablet
USR-000510,29,female,GYEONGGI,2025-04-24T10:47:00+09:00,direct,basic,mobile
USR-000511,26,male,OTHER,2024-08-27T23:52:00+09:00,referral,plus,mobile
USR-000512,27,female,SEOUL,2025-05-19T12:19:00+09:00,direct,basic,mobile
USR-000513,26,female,SEOUL,2024-10-27T11:33:00+09:00,direct,premium,mobile
USR-000514,25,female,INCHEON,2025-08-28T05:59:00+09:00,organic,basic,mobile
USR-000515,29,male,GYEONGGI,2025-03-04T21:31:00+09:00,social,basic,desktop
USR-000516,34,male,SEOUL,2026-01-28T05:44:00+09:00,organic,basic,mobile
USR-000517,26,female,GYEONGGI,2026-01-29T02:58:00+09:00,paid_search,basic,mobile
USR-000518,56,female,SEOUL,2026-02-09T23:25:00+09:00,organic,basic,mobile
USR-000519,61,female,INCHEON,2024-09-11T23:25:00+09:00,paid_search,basic,desktop
USR-000520,27,female,GYEONGGI,2025-01-06T16:06:00+09:00,organic,basic,mobile
USR-000521,26,female,GWANGJU,2025-09-06T09:39:00+09:00,affiliate,basic,desktop
USR-000522,41,female,GYEONGGI,2025-12-15T10:46:00+09:00,organic,plus,mobile
USR-000523,42,female,DAEGU,2025-12-15T03:57:00+09:00,referral,basic,mobile
USR-000524,60,female,GYEONGGI,2026-03-11T04:15:00+09:00,paid_search,basic,desktop
USR-000525,48,female,GYEONGGI,2025-05-22T09:59:00+09:00,paid_search,basic,mobile
USR-000526,26,female,INCHEON,2026-05-26T08:53:00+09:00,organic,premium,mobile
USR-000527,67,male,DAEJEON,2026-04-17T18:01:00+09:00,paid_search,basic,desktop
USR-000528,30,female,DAEGU,2025-12-14T21:34:00+09:00,paid_search,basic,mobile
USR-000529,32,female,GYEONGGI,2025-10-01T06:48:00+09:00,organic,basic,desktop
USR-000530,21,male,DAEJEON,2025-04-29T14:20:00+09:00,organic,plus,mobile
USR-000531,39,male,SEOUL,2025-01-07T09:50:00+09:00,organic,vip,mobile
USR-000532,42,male,GYEONGGI,2025-03-09T05:39:00+09:00,organic,basic,mobile
USR-000533,32,male,DAEJEON,2026-03-31T15:49:00+09:00,paid_search,plus,mobile
USR-000534,52,male,SEOUL,2025-03-13T00:29:00+09:00,organic,plus,desktop
USR-000535,42,male,GYEONGGI,2025-05-18T09:42:00+09:00,direct,basic,desktop
USR-000536,23,male,GYEONGGI,2026-02-25T22:22:00+09:00,social,plus,mobile
USR-000537,23,male,SEOUL,2026-02-15T18:12:00+09:00,referral,plus,mobile
USR-000538,23,female,SEOUL,2026-06-08T15:46:00+09:00,direct,basic,mobile
USR-000539,74,female,SEOUL,2024-11-07T09:31:00+09:00,affiliate,basic,desktop
USR-000540,41,female,SEOUL,2025-05-07T12:36:00+09:00,organic,basic,mobile
USR-000541,28,male,GWANGJU,2024-08-20T17:32:00+09:00,organic,plus,mobile
USR-000542,19,male,SEOUL,2026-06-09T11:57:00+09:00,referral,basic,desktop
USR-000543,51,female,GYEONGGI,2024-09-26T17:19:00+09:00,direct,basic,mobile
USR-000544,41,female,SEOUL,2024-12-25T15:32:00+09:00,paid_search,basic,mobile
USR-000545,44,female,SEOUL,2025-08-07T06:14:00+09:00,paid_search,plus,desktop
USR-000546,28,female,BUSAN,2025-04-16T10:12:00+09:00,organic,vip,mobile
USR-000547,51,male,SEOUL,2025-10-31T13:06:00+09:00,referral,basic,mobile
USR-000548,42,female,GYEONGGI,2025-10-31T07:58:00+09:00,direct,basic,tablet
USR-000549,35,male,GYEONGGI,2025-11-06T02:05:00+09:00,referral,premium,desktop
USR-000550,33,female,BUSAN,2026-01-21T06:08:00+09:00,paid_search,basic,mobile
USR-000551,27,unknown,GYEONGGI,2025-08-05T16:28:00+09:00,organic,plus,desktop
USR-000552,32,male,SEOUL,2026-05-27T08:15:00+09:00,organic,basic,mobile
USR-000553,24,female,DAEGU,2024-12-17T08:22:00+09:00,organic,plus,mobile
USR-000554,45,female,SEOUL,2026-03-18T08:26:00+09:00,email,basic,desktop
USR-000555,36,male,GYEONGGI,2025-01-31T15:01:00+09:00,organic,basic,mobile
USR-000556,44,male,INCHEON,2024-07-19T09:21:00+09:00,referral,basic,mobile
USR-000557,39,female,DAEGU,2025-01-12T00:38:00+09:00,affiliate,basic,tablet
USR-000558,33,male,SEOUL,2026-01-08T19:51:00+09:00,organic,basic,mobile
USR-000559,35,female,GYEONGGI,2024-10-21T21:40:00+09:00,paid_search,basic,desktop
USR-000560,41,female,SEOUL,2025-01-29T22:09:00+09:00,direct,basic,desktop
USR-000561,33,female,SEOUL,2024-08-11T01:50:00+09:00,email,plus,mobile
USR-000562,23,male,BUSAN,2026-02-14T12:54:00+09:00,social,basic,mobile
USR-000563,49,male,SEOUL,2024-11-06T18:20:00+09:00,paid_search,plus,mobile
USR-000564,29,male,BUSAN,2026-03-02T16:48:00+09:00,paid_search,basic,mobile
USR-000565,59,male,SEOUL,2025-01-29T21:41:00+09:00,referral,premium,mobile
USR-000566,51,male,GYEONGGI,2024-07-06T11:06:00+09:00,affiliate,basic,mobile
USR-000567,55,female,BUSAN,2026-02-22T06:05:00+09:00,direct,basic,desktop
USR-000568,29,male,BUSAN,2025-11-23T10:49:00+09:00,paid_search,basic,mobile
USR-000569,21,male,GYEONGGI,2025-03-19T11:22:00+09:00,email,basic,mobile
USR-000570,30,unknown,DAEJEON,2026-04-14T18:00:00+09:00,organic,plus,mobile
USR-000571,62,female,DAEGU,2024-08-07T06:49:00+09:00,organic,premium,mobile
USR-000572,42,female,GYEONGGI,2025-03-31T00:12:00+09:00,organic,basic,desktop
USR-000573,40,female,SEOUL,2025-08-21T19:53:00+09:00,social,basic,mobile
USR-000574,41,female,SEOUL,2024-11-27T18:22:00+09:00,social,premium,tablet
USR-000575,19,male,GWANGJU,2024-07-24T00:40:00+09:00,paid_search,basic,mobile
USR-000576,48,female,GYEONGGI,2026-03-28T00:01:00+09:00,referral,plus,mobile
USR-000577,48,male,GYEONGGI,2025-04-09T16:24:00+09:00,affiliate,basic,mobile
USR-000578,36,male,SEOUL,2025-07-18T08:11:00+09:00,referral,plus,desktop
USR-000579,30,male,SEOUL,2026-06-14T16:00:00+09:00,affiliate,plus,mobile
USR-000580,36,male,SEOUL,2025-10-22T03:11:00+09:00,direct,basic,mobile
USR-000581,51,male,SEOUL,2025-10-19T11:24:00+09:00,organic,premium,desktop
USR-000582,49,male,SEOUL,2025-09-11T16:16:00+09:00,paid_search,premium,mobile
USR-000583,38,male,SEOUL,2025-01-20T09:58:00+09:00,organic,plus,desktop
USR-000584,30,male,SEOUL,2025-07-25T20:42:00+09:00,direct,basic,desktop
USR-000585,32,male,DAEJEON,2026-05-31T00:28:00+09:00,direct,basic,mobile
USR-000586,23,male,GWANGJU,2026-05-21T05:14:00+09:00,paid_search,plus,mobile
USR-000587,25,male,GYEONGGI,2026-03-02T14:46:00+09:00,social,basic,mobile
USR-000588,53,female,GYEONGGI,2025-12-02T04:42:00+09:00,social,basic,desktop
USR-000589,36,female,GYEONGGI,2025-05-10T01:23:00+09:00,paid_search,plus,mobile
USR-000590,41,female,GYEONGGI,2024-08-14T10:42:00+09:00,referral,basic,desktop
USR-000591,59,female,GYEONGGI,2025-03-27T18:32:00+09:00,social,basic,desktop
USR-000592,22,male,GYEONGGI,2026-01-11T13:18:00+09:00,organic,basic,mobile
USR-000593,23,female,OTHER,2025-05-29T10:50:00+09:00,direct,plus,mobile
USR-000594,41,female,BUSAN,2025-04-25T23:36:00+09:00,referral,plus,mobile
USR-000595,42,female,SEOUL,2025-05-08T11:04:00+09:00,paid_search,plus,mobile
USR-000596,21,male,GYEONGGI,2025-11-19T18:07:00+09:00,referral,basic,mobile
USR-000597,22,female,SEOUL,2026-05-10T20:26:00+09:00,paid_search,basic,mobile
USR-000598,54,female,GYEONGGI,2024-11-05T09:59:00+09:00,social,plus,mobile
USR-000599,34,male,DAEJEON,2025-09-18T03:46:00+09:00,paid_search,basic,mobile
